"BarrierType","lat","lon","Name","SARPID","Source","SourceID","Snapped","NHDPlusID","River","StreamSizeClass","FlowsToOcean","FlowsToGreatLakes","NIDID","NIDFederalID","PartnerID","Estimated","AnnualVelocity","AnnualFlow","TotDASqKm","YearCompleted","FERCRegulated","StateRegulated","NRCSDam","FedRegulatoryAgency","WaterRight","IsPriority","Height","Length","Width","Hazard","Construction","Purpose","Passability","FishScreen","ScreenType","Feasibility","Recon","Diversion","LowheadDam","StorageVolume","WaterbodyAcres","Fatality","Removed","YearRemoved","Condition","PassageFacility","TESpp","StateSGCNSpp","RegionalSGCNSpp","Trout","OwnerType","BarrierOwnerType","ProtectedLand","SourceLink","EJTract","EJTribal","NativeTerritories","WildScenicRiver","FishHabitatPartnership","Basin","Subbasin","Subwatershed","HUC2","HUC6","HUC8","HUC10","HUC12","State","County","CongressionalDistrict","Excluded","Invasive","OnLoop","HasNetwork","Ranked","Intermittent","Canal","StreamOrder","Landcover","SizeClasses","PerennialSizeClasses","MainstemSizeClasses","TotalUpstreamMiles","PerennialUpstreamMiles","IntermittentUpstreamMiles","AlteredUpstreamMiles","UnalteredUpstreamMiles","PercentUnaltered","PerennialUnalteredUpstreamMiles","PercentPerennialUnaltered","ResilientUpstreamMiles","PercentResilient","UpstreamDrainageAcres","UpstreamUnalteredWaterbodyAcres","UpstreamUnalteredWetlandAcres","TotalDownstreamMiles","FreeDownstreamMiles","FreePerennialDownstreamMiles","FreeIntermittentDownstreamMiles","FreeAlteredDownstreamMiles","FreeUnalteredDownstreamMiles","FreeResilientDownstreamMiles","GainMiles","PerennialGainMiles","TotalNetworkMiles","TotalPerennialNetworkMiles","TotalUpstreamMainstemMiles","PerennialUpstreamMainstemMiles","IntermittentUpstreamMainstemMiles","AlteredUpstreamMainstemMiles","UnalteredUpstreamMainstemMiles","PerennialUnalteredUpstreamMainstemMiles","PercentMainstemUnaltered","FreeLinearDownstreamMiles","FreePerennialLinearDownstreamMiles","FreeIntermittentLinearDownstreamMiles","FreeAlteredLinearDownstreamMiles","FreeUnalteredLinearDownstreamMiles","MainstemGainMiles","PerennialMainstemGainMiles","TotalMainstemNetworkMiles","TotalMainstemPerennialNetworkMiles","UpstreamWaterfalls","UpstreamDams","UpstreamSmallBarriers","UpstreamRoadCrossings","UpstreamHeadwaters","TotalUpstreamRoadCrossings","TotalDownstreamWaterfalls","TotalDownstreamDams","TotalDownstreamSmallBarriers","MilesToOutlet","InvasiveNetwork","YellowstoneCutthroatTroutHabitatUpstreamMiles","FreeYellowstoneCutthroatTroutHabitatDownstreamMiles","URL","CrossingCode","NearestCrossingID","NearestUSGSCrossingID","Road","RoadType","CrossingType","Constriction","PotentialProject","BarrierSeverity","SARP_Score","ProtocolUsed"
"Assessed road-related barrier",42.969334,-111.01237,"Road barrier - North Branch Cedar Creek","sm175004","YCT Barriers 2008","17040105br051",true,55001200077093,"North Branch Cedar Creek","1b","yes","no","","","","no",1.1092955,9.506224,20.4574,-1,"Not applicable","Not applicable","Not applicable","","Not applicable","not identified as a priority by resource managers",-1,-1,-1,"Not applicable","Not applicable  (road-related barrier)","Not applicable (road-related barrier)","Partial passability","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not yet evaluated","Not applicable (road-related barrier)","Not applicable (road-related barrier)",,-1,,"no",0,"Unknown","Unknown or none",0,0,0,"cutthroat trout","","State","no","","no","no","Cayuse, Umatilla and Walla Walla, Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Salt","Miller Creek-Salt River","17","170401","17040105","1704010503","170401050306","Wyoming","Lincoln","WY00","no","no","no","yes","yes","stream is likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,67,0,0,0,2.145,0.038,2.107,0.038,2.107,98,0,0,0,0,1754.1244,0,0,10.526,10.526,3.344,7.181,3.21,7.316,0,2.145,0.038,12.671,3.382,2.145,0.038,2.107,0.038,2.107,0,98,0.909,0.135,0.774,0,0.909,0.909,0.038,3.054,0.173,0,0,1,5,0,8,3,40,0,1287.2352,"no",0,2.855,"https://aquaticbarriers.org/report/combined_barriers/sm175004","","sm175004","6634230","","Unknown","Unknown","Unknown","Indeterminate","Indeterminate barrier",-1,""
"Assessed road-related barrier",42.52084,-110.89589,"Road barrier - Fish Creek","sm175005","YCT Barriers 2008","17040105br047",true,55001200045493,"Fish Creek","1a","yes","no","","","","no",0.9729762,2.935645,9.2546,-1,"Not applicable","Not applicable","Not applicable","","Not applicable","not identified as a priority by resource managers",-1,-1,-1,"Not applicable","Not applicable  (road-related barrier)","Not applicable (road-related barrier)","Partial passability","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not yet evaluated","Not applicable (road-related barrier)","Not applicable (road-related barrier)",,-1,,"no",0,"Unknown","Unknown or none",0,0,0,"not recorded","USDA Forest Service (ownership boundary)","State","yes","","no","no","Newe Sogobia (Eastern Shoshone), Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Salt","Cedar Creek-Salt River","17","170401","17040105","1704010501","170401050101","Wyoming","Lincoln","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,93,0,0,0,8.461,3.451,5.01,0,8.461,100,3.451,100,0,0,5903.6597,0.52997345,29.056492,9.334,9.334,5.024,4.31,0,9.334,0,8.461,3.451,17.795,8.475,0.026,0.026,0,0,0.026,0.026,100,1.632,1.632,0,0,1.632,0.026,0.026,1.658,1.658,0,0,0,24,7,24,3,45,1,1337.4459,"no",0,0,"https://aquaticbarriers.org/report/combined_barriers/sm175005","","sm175005","6634211","","Unknown","Unknown","Unknown","Potential Project","Barrier - unknown severity",-1,""
"Assessed road-related barrier",42.54046,-110.89772,"Road barrier - Fish Creek","sm175006","YCT Barriers 2008","17040105br046",true,55001200125378,"Fish Creek","1b","yes","no","","","","no",1.0626132,7.029451,20.6601,-1,"Not applicable","Not applicable","Not applicable","","Not applicable","not identified as a priority by resource managers",-1,-1,-1,"Not applicable","Not applicable  (road-related barrier)","Not applicable (road-related barrier)","Partial passability","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not yet evaluated","Not applicable (road-related barrier)","Not applicable (road-related barrier)",,-1,,"no",0,"Unknown","Unknown or none",0,0,0,"not recorded","","State","no","","no","no","Newe Sogobia (Eastern Shoshone), Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Salt","Cedar Creek-Salt River","17","170401","17040105","1704010501","170401050101","Wyoming","Lincoln","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,95,1,1,1,9.334,5.024,4.31,0,9.334,100,5.024,100,0,0,3052.7598,0,22.684177,26.836,26.836,14.312,12.524,0,26.836,0,9.334,5.024,36.17,19.336,1.632,1.632,0,0,1.632,1.632,100,6.015,6.015,0,0,6.015,1.632,1.632,7.646,7.646,0,0,1,1,8,25,3,45,0,1335.8143,"no",0,0,"https://aquaticbarriers.org/report/combined_barriers/sm175006","","sm175006","6634212","","Unknown","Unknown","Unknown","Indeterminate","Indeterminate barrier",-1,""
"Assessed road-related barrier",42.617226,-110.857025,"Road barrier - Cottonwood Creek","sm175007","YCT Barriers 2008","17040105br040",true,55001200061592,"Cottonwood Creek","1b","yes","no","","","","no",0.6190772,42.79546,57.0731,-1,"Not applicable","Not applicable","Not applicable","","Not applicable","not identified as a priority by resource managers",-1,-1,-1,"Not applicable","Not applicable  (road-related barrier)","Not applicable (road-related barrier)","Complete barrier","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not yet evaluated","Not applicable (road-related barrier)","Not applicable (road-related barrier)",,-1,,"no",0,"Unknown","Unknown or none",0,1,0,"cutthroat trout","USDA Forest Service (ownership boundary)","Unknown","yes","","no","no","Newe Sogobia (Eastern Shoshone), Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Salt","Cottonwood Creek","17","170401","17040105","1704010501","170401050102","Wyoming","Lincoln","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",4,99,1,1,1,27.072,12.977,14.095,0,27.072,100,12.977,100,0,0,18919.865,0.55643356,27.225004,7.22,7.22,3.922,3.298,0,7.22,0,7.22,3.922,34.292,16.899,4.872,4.872,0,0,4.872,4.872,100,1.432,1.432,0,0,1.432,1.432,1.432,6.304,6.304,1,1,0,39,23,42,3,43,1,1331.7909,"no",0,0,"https://aquaticbarriers.org/report/combined_barriers/sm175007","","","","","Unknown","Unknown","Unknown","Severe Barrier","Complete barrier",-1,""
"Assessed road-related barrier",42.684204,-110.91122,"Road barrier - Mikes Hole Creek","sm175008","YCT Barriers 2008","17040105br034",true,55001200109292,"Mikes Hole Creek","1a","yes","no","","","","no",1.0913393,2.988566,8.1313,-1,"Not applicable","Not applicable","Not applicable","","Not applicable","not identified as a priority by resource managers",-1,-1,-1,"Not applicable","Not applicable  (road-related barrier)","Not applicable (road-related barrier)","Complete barrier","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not yet evaluated","Not applicable (road-related barrier)","Not applicable (road-related barrier)",,-1,,"no",0,"Unknown","Unknown or none",0,0,0,"not recorded","USDA Forest Service (ownership boundary)","Local government","yes","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Salt","Dry Creek","17","170401","17040105","1704010501","170401050103","Wyoming","Lincoln","WY00","no","no","no","yes","yes","stream is likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,100,0,0,0,7.766,0,7.766,0,7.766,100,0,0,0,0,7331.704,0,0,471.544,470.85,192.585,278.265,7.633,463.216,270.157,7.766,0,478.616,192.585,0.82,0,0.82,0,0.82,0,100,8.935,8.89,0.045,0,8.935,0.82,0,9.755,8.89,0,0,0,11,5,11,3,42,0,1324.4315,"no",0,119.524,"https://aquaticbarriers.org/report/combined_barriers/sm175008","","sm175008","6642067","","Unknown","Unknown","Unknown","Severe Barrier","Complete barrier",-1,""
"Assessed road-related barrier",43.086727,-111.01813,"Road barrier - Dry Creek","sm175010","YCT Barriers 2008","17040105br003",true,55001200029006,"Dry Creek","1b","yes","no","","","","no",1.085841,5.708521,20.0282,-1,"Not applicable","Not applicable","Not applicable","","Not applicable","not identified as a priority by resource managers",-1,-1,-1,"Not applicable","Not applicable  (road-related barrier)","Not applicable (road-related barrier)","Complete barrier","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not yet evaluated","Not applicable (road-related barrier)","Not applicable (road-related barrier)",,-1,,"no",0,"Unknown","Unknown or none",0,1,0,"cutthroat trout","","State","no","","no","no","Cayuse, Umatilla and Walla Walla, Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Salt","Dry Creek-Salt River","17","170401","17040105","1704010503","170401050309","Wyoming","Lincoln","WY00","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,50,0,0,0,0.188,0.188,0,0,0.188,100,0.188,100,0,0,397.0236,0,0,0.823,0.823,0.823,0,0,0.823,0,0.188,0.188,1.011,1.011,0.188,0.188,0,0,0.188,0.188,100,0.823,0.823,0,0,0.823,0.188,0.188,1.011,1.011,0,1,0,0,0,21,4,38,0,1275.9745,"no",0.188,0.823,"https://aquaticbarriers.org/report/combined_barriers/sm175010","","sm175010","6634222","","Unknown","Unknown","Unknown","Severe Barrier","Complete barrier",-1,""
"Assessed road-related barrier",43.614235,-111.53963,"Road barrier - Wolverine Creek","sm175011","YCT Barriers 2008","17040104br015",true,55001200090971,"Wolverine Creek","1b","yes","no","","","","no",0.48113164,0.667185,10.6332,-1,"Not applicable","Not applicable","Not applicable","","Not applicable","not identified as a priority by resource managers",-1,-1,-1,"Not applicable","Not applicable  (road-related barrier)","Not applicable (road-related barrier)","Complete barrier","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not yet evaluated","Not applicable (road-related barrier)","Not applicable (road-related barrier)",,-1,,"no",0,"Unknown","Unknown or none",0,0,0,"not recorded","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Palisades","Wolverine Creek-Snake River","17","170401","17040104","1704010409","170401040905","Idaho","Bonneville","ID02","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,99,1,1,1,9.361,3.567,5.794,0,9.361,100,3.567,100,0,0,5061.7974,0,0.15521845,5181.774,5110.624,2424.974,2685.651,87.4,5023.224,4041.682,9.361,3.567,5119.986,2428.541,1.613,1.367,0.246,0,1.613,1.367,100,53.244,53.244,0,0,53.244,1.613,1.367,54.858,54.611,0,0,0,6,5,6,3,37,0,1216.7192,"no",0.257,332.707,"https://aquaticbarriers.org/report/combined_barriers/sm175011","","","","","Unknown","Unknown","Unknown","Severe Barrier","Complete barrier",-1,""
"Assessed road-related barrier",43.629246,-111.588776,"","sm175012","YCT Barriers 2008","17040104br014",true,55001200010737,"","1b","yes","no","","","","no",1.0528753,1.062471,14.5344,-1,"Not applicable","Not applicable","Not applicable","","Not applicable","not identified as a priority by resource managers",-1,-1,-1,"Not applicable","Not applicable  (road-related barrier)","Not applicable (road-related barrier)","Complete barrier","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not yet evaluated","Not applicable (road-related barrier)","Not applicable (road-related barrier)",,-1,,"no",0,"Unknown","Unknown or none",0,0,0,"not recorded","USDA Forest Service (ownership boundary)","Unknown","yes","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Palisades","Wolverine Creek-Snake River","17","170401","17040104","1704010409","170401040905","Idaho","Madison","ID02","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,99,1,1,0,6.707,2.475,4.232,0,6.707,100,2.475,100,0,0,9359.176,0,0,5181.774,5110.624,2424.974,2685.651,87.4,5023.224,4041.682,6.707,2.475,5117.332,2427.449,0.009,0.009,0,0,0.009,0.009,100,54.763,54.014,0.749,0,54.763,0.009,0.009,54.772,54.023,0,0,0,29,8,29,3,37,0,1218.2382,"no",0.009,332.707,"https://aquaticbarriers.org/report/combined_barriers/sm175012","","","","","Unknown","Unknown","Unknown","Severe Barrier","Complete barrier",-1,""
"Assessed road-related barrier",43.317856,-111.14481,"","sm175013","YCT Barriers 2008","17040104br013",true,55001200012484,"","2","yes","no","","","","no",0.6903244,83.16135,159.2653,-1,"Not applicable","Not applicable","Not applicable","","Not applicable","not identified as a priority by resource managers",-1,-1,-1,"Not applicable","Not applicable  (road-related barrier)","Not applicable (road-related barrier)","Partial passability","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not yet evaluated","Not applicable (road-related barrier)","Not applicable (road-related barrier)",,-1,,"no",0,"Unknown","Unknown or none",0,0,0,"not recorded","Bureau of Reclamation","State","yes","","no","no","Cayuse, Umatilla and Walla Walla, Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Palisades","Big Elk Creek-Palisades Reservoir","17","170401","17040104","1704010402","170401040202","Idaho","Bonneville","ID02","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",4,99,3,2,1,128.329,31.511,96.818,1.89,126.439,99,29.623,94,128.329,100,41521.25,0.6598755,31.17755,5181.774,5110.624,2424.974,2685.651,87.4,5023.224,4041.682,128.329,31.511,5238.954,2456.485,10.371,10.371,0,1.516,8.855,8.855,85,86.366,86.366,0,0.381,85.986,10.371,10.371,96.737,96.737,0,0,0,15,109,15,3,37,0,1253.6509,"no",9.784,332.707,"https://aquaticbarriers.org/report/combined_barriers/sm175013","","sm175013","6613416","","Unknown","Unknown","Unknown","Potential Project","Barrier - unknown severity",-1,""
"Assessed road-related barrier",43.264,-111.22527,"Road barrier - Elk Creek","sm175014","YCT Barriers 2008","17040104br012",true,55001200124205,"Elk Creek","1b","yes","no","","","","no",1.2139663,8.081735,29.8152,-1,"Not applicable","Not applicable","Not applicable","","Not applicable","not identified as a priority by resource managers",-1,-1,-1,"Not applicable","Not applicable  (road-related barrier)","Not applicable (road-related barrier)","Partial passability","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not yet evaluated","Not applicable (road-related barrier)","Not applicable (road-related barrier)",,-1,,"no",0,"Unknown","Unknown or none",0,0,0,"not recorded","USDA Forest Service (ownership boundary)","Unknown","yes","","no","no","Cayuse, Umatilla and Walla Walla, Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Palisades","Lower Bear Creek","17","170401","17040104","1704010403","170401040303","Idaho","Bonneville","ID02","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",4,100,1,1,0,4.663,3.397,1.266,0,4.663,100,3.397,100,4.663,100,1978.6191,0,0,5181.774,5110.624,2424.974,2685.651,87.4,5023.224,4041.682,4.663,3.397,5115.288,2428.37,0.842,0.842,0,0,0.842,0.842,100,88.242,88.242,0,0.381,87.861,0.842,0.842,89.083,89.083,0,0,1,1,4,16,3,37,0,1256.3374,"no",0.842,332.707,"https://aquaticbarriers.org/report/combined_barriers/sm175014","","sm175014","6659427","","Unknown","Unknown","Unknown","Potential Project","Barrier - unknown severity",-1,""
"Assessed road-related barrier",43.40915,-111.3403,"Road barrier - Squaw Creek","sm175015","YCT Barriers 2008","17040104br009",true,55001200032443,"Squaw Creek","1a","yes","no","","","","no",1.0312846,1.710248,9.8699,-1,"Not applicable","Not applicable","Not applicable","","Not applicable","not identified as a priority by resource managers",-1,-1,-1,"Not applicable","Not applicable  (road-related barrier)","Not applicable (road-related barrier)","Partial passability","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not yet evaluated","Not applicable (road-related barrier)","Not applicable (road-related barrier)",,-1,,"no",0,"Unknown","Unknown or none",0,0,0,"not recorded","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Palisades","Pritchard Creek-Snake River","17","170401","17040104","1704010407","170401040705","Idaho","Bonneville","ID02","no","no","no","yes","yes","stream is likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,100,0,0,0,6.921,0,6.921,0,6.921,100,0,0,0,0,2438.9016,0,0,5181.774,5110.624,2424.974,2685.651,87.4,5023.224,4041.682,6.921,0,5117.546,2424.974,3.12,0,3.12,0,3.12,0,100,77.892,77.02,0.872,0,77.892,3.12,0,81.012,77.02,0,0,0,0,5,0,3,37,3,1241.3668,"no",3.12,332.707,"https://aquaticbarriers.org/report/combined_barriers/sm175015","","","","","Unknown","Unknown","Unknown","Potential Project","Barrier - unknown severity",-1,""
"Assessed road-related barrier",43.249203,-111.10087,"Road barrier - Indian Creek","sm175016","YCT Barriers 2008","17040104br007",true,55001200108680,"Indian Creek","2","yes","no","","","","no",1.4194686,42.574333,100.6055,-1,"Not applicable","Not applicable","Not applicable","","Not applicable","not identified as a priority by resource managers",-1,-1,-1,"Not applicable","Not applicable  (road-related barrier)","Not applicable (road-related barrier)","Complete barrier","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not yet evaluated","Not applicable (road-related barrier)","Not applicable (road-related barrier)",,-1,,"no",0,"Unknown","Unknown or none",0,0,0,"not recorded","","State","no","","no","no","Cayuse, Umatilla and Walla Walla, Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Palisades","South Fork Indian Creek","17","170401","17040104","1704010404","170401040402","Idaho","Bonneville","ID02","no","no","no","yes","yes","stream is likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",5,99,2,1,1,102.18,18.237,83.944,0,102.18,100,18.237,100,102.18,100,26522.125,2.139236,0.28698632,5181.774,5110.624,2424.974,2685.651,87.4,5023.224,4041.682,102.18,18.237,5212.805,2443.21,2.347,0.714,1.633,0,2.347,0.714,100,86.373,86.351,0.022,0.381,85.992,2.347,0.714,88.72,87.065,0,0,0,16,102,16,3,37,0,1262.143,"no",0.391,332.707,"https://aquaticbarriers.org/report/combined_barriers/sm175016","","sm175016","6613421","","Unknown","Unknown","Unknown","Severe Barrier","Complete barrier",-1,""
"Assessed road-related barrier",43.59001,-111.59115,"Road barrier - Antelope Creek","sm175018","YCT Barriers 2008","17040104br005",true,55001200042856,"Antelope Creek","2","yes","no","","","","no",1.5075189,8.083044,111.6728,-1,"Not applicable","Not applicable","Not applicable","","Not applicable","not identified as a priority by resource managers",-1,-1,-1,"Not applicable","Not applicable  (road-related barrier)","Not applicable (road-related barrier)","Complete barrier","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not applicable (road-related barrier)","Not yet evaluated","Not applicable (road-related barrier)","Not applicable (road-related barrier)",,-1,,"no",0,"Unknown","Unknown or none",0,0,0,"not recorded","","Unknown","no","","no","no","Cayuse, Umatilla and Walla Walla, Newe Sogobia (Eastern Shoshone), Shoshone-Bannock","","Desert Fish Habitat Partnership, Western Native Trout Initiative","Snake Headwaters","Palisades","Lower Antelope Creek","17","170401","17040104","1704010409","170401040904","Idaho","Bonneville","ID02","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",4,35,2,2,1,65.513,8.091,57.422,0,65.513,100,8.091,100,0,0,60989.688,0,0,5181.774,5110.624,2424.974,2685.651,87.4,5023.224,4041.682,65.513,8.091,5176.137,2433.064,3.997,2.896,1.101,0,3.997,2.896,100,50.689,50.689,0,0,50.689,3.997,2.896,54.686,53.585,0,1,0,93,33,147,3,37,0,1214.1642,"no",0,332.707,"https://aquaticbarriers.org/report/combined_barriers/sm175018","","","","","Unknown","Unknown","Unknown","Severe Barrier","Complete barrier",-1,""
